VAR_NAME,DESCRIPTION,LOCATION,FORM,PART,LINE,DATABASE_TABLE,DATA_TYPE,SCOPE,PRODUCTION_RULE,XPATH,XSD_VERSIONS,REQUIRED,NOTES,LAST_UPDATE
GRFNUBITOTAL,Gross Receipts From Non UBI - Total,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/GrossReceiptsFromNonUBI/Total,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
GRNUBCTYEAR,Current tax year,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
GRNUBCTYMYEA,Current tax year minus one year,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearMinus1YearAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
GRNUBCTYMYEA,Current tax year minus two years,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearMinus2YearsAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
GRNUBCTYMYEA,Current tax year minus three years,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearMinus3YearsAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
GRNUBCTYMYEA,Current tax year minus four years,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/CurrentTaxYearMinus4YearsAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
GRRENOUNBUTO,Gross Receipts Non Unrlt Bus Grp - Total,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/GrossReceiptsNonUnrltBusGrp/TotalAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
GRORECRLTACT,Gross receipts from admissions; merchandise sold or services performed; or furnishing of facilities in any activity that is related to the organization's tax-exempt purpose,SCHED-A-PART-02-LINE-12,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/GrossReceiptsRltdActivitiesAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
HOSPITAIIIII,A hospital or a cooperative hospital service organization. Section 170(b)(1)(A)(iii),SCHED-A-PART-01-LINE-3,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/Hospital170b1Aiii,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
HOSPITALOSPI,A hospital or a cooperative hospital service organization. Section 170(b)(1)(A)(iii),SCHED-A-PART-01-LINE-3,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
HONAADADCIIT,Address - Address - US,SCHED-A-PART-04-LINE-9,SA,PART-04,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddress/Address/City,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
HONAADADCOOU,Foreign country name,SCHED-A-PART-04-LINE-9,SA,PART-04,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddress/Address/Country,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
HONAADADSTTA,Address - US state name,SCHED-A-PART-04-LINE-9,SA,PART-04,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddress/Address/State,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
HOSNAMADDCIT,US address or foreign address,SCHED-A-PART-01-LINE-4,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddress/City,2008v2.0; 2008v2.1; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6,NA,NA,
HOSNAMADDCOU,Foreign address Country,SCHED-A-PART-01-LINE-4,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddress/Country,2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
HNANBNLINE11,Name - BusinessNameLine1,SCHED-A-PART-01,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddress/Name/BusinessNameLine1,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
HNANBNLINE22,Name - BusinessNameLine2,SCHED-A-PART-01,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddress/Name/BusinessNameLine2,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
HOSNAMADDSTA,US address or foreign address,SCHED-A-PART-01-LINE-4,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddress/State,2008v2.0; 2008v2.1; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6,NA,NA,
HOSNAMADDCIT,US city or foreign city,SCHED-A-PART-01-LINE-4,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddressGrp/CityNm,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
HOSNAMADDCOU,Foreign address Country,SCHED-A-PART-01-LINE-4,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddressGrp/CountryCd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
HONAADSTABBB,US address State,SCHED-A-PART-01-LINE-4,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddressGrp/StateAbbreviationCd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
HNASONBNLINE1,Supported Organization Name - BusinessNameLine1,SCHED-A-PART-01,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddressGrp/SupportedOrganizationName/BusinessNameLine1,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,
HNASONBNLINE1,Supported Organization Name - BusinessNameLine1Txt,SCHED-A-PART-01,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddressGrp/SupportedOrganizationName/BusinessNameLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
HNASONBNLINE2,Supported Organization Name - BusinessNameLine2,SCHED-A-PART-01,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddressGrp/SupportedOrganizationName/BusinessNameLine2,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,
HNASONBNLINE2,Supported Organization Name - BusinessNameLine2Txt,SCHED-A-PART-01,SA,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleA/HospitalNameAndAddressGrp/SupportedOrganizationName/BusinessNameLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
IIUBTICTYEAR,Current tax year,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYear,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
IIUBTICTYMYE,Current tax year minus one year,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYearMinus1Year,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
IIUBTICTYMYE,Current tax year minus two years,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYearMinus2Years,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
IIUBTICTYMYE,Current tax year minus three years,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYearMinus3Years,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
IIUBTICTYMYE,Current tax year minus four years,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTI/CurrentTaxYearMinus4Years,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
IIUBTITOTAL,Investment Income And UBTI - Total,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTI/Total,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
IIUBTICTYEAR,Current tax year,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
IIUBTICTYMYE,Current tax year minus one year,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus1YearAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
IIUBTICTYMYE,Current tax year minus two years,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus2YearsAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
IIUBTICTYMYE,Current tax year minus three years,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus3YearsAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
IIUBTICTYMYE,Current tax year minus four years,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus4YearsAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
IIUBTITOTAL,Investment Income And UBTIGrp - Total,SCHED-A-PART-02,SA,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/TotalAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
ININCYYPPCCT,Investment income percentage (line 10c column (f) divided by line 13 column(f)),SCHED-A-PART-03-LINE-17,SA,PART-03,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeCYPct,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
INVEINCOPERC,Investment income percentage (line 10c column (f) divided by line 13 column(f)),SCHED-A-PART-03-LINE-17,SA,PART-03,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomePercentage,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
ININPYYPPCCT,Investment income percentage from prior year's Schedule A; Part III; line 15a,SCHED-A-PART-03-LINE-18,SA,PART-03,,,,PC,,/Return/ReturnData/IRS990ScheduleA/InvestmentIncomePYPct,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
IRSSAPVIAGCA,Grassroots ceiling amount (150% of line 48(e)),SCHED-A-PART-06-LINE-49,SA,PART-06,,,,PC,,/Return/ReturnData/IRS990ScheduleA/IRS990ScheduleAPartVIA/GrassrootsCeilingAmount,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9,NA,NA,
IRSSAPVIAGLE,Grassroots Lobbying Expenditures - Current year,SCHED-A-PART-06,SA,PART-06,,,,PC,,/Return/ReturnData/IRS990ScheduleA/IRS990ScheduleAPartVIA/GrassrootsLobbyingExpenditures/CurrentYear,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
IRSSAPVIAGLE,Grassroots Lobbying Expenditures - Prior year,SCHED-A-PART-06,SA,PART-06,,,,PC,,/Return/ReturnData/IRS990ScheduleA/IRS990ScheduleAPartVIA/GrassrootsLobbyingExpenditures/PriorYear,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
IRSSAPVIAGLE1,Prior year minus 1,SCHED-A-PART-06,SA,PART-06,,,,PC,,/Return/ReturnData/IRS990ScheduleA/IRS990ScheduleAPartVIA/GrassrootsLobbyingExpenditures/PriorYearMinus1,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
IRSSAPVIAGLE2,Prior year minus 2,SCHED-A-PART-06,SA,PART-06,,,,PC,,/Return/ReturnData/IRS990ScheduleA/IRS990ScheduleAPartVIA/GrassrootsLobbyingExpenditures/PriorYearMinus2,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
IRSSAPVIAGLE,Grassroots Lobbying Expenditures - Total,SCHED-A-PART-06,SA,PART-06,,,,PC,,/Return/ReturnData/IRS990ScheduleA/IRS990ScheduleAPartVIA/GrassrootsLobbyingExpenditures/Total,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
IRSSAPVIAGNA,Affiliated group totals,SCHED-A-PART-06,SA,PART-06,,,,PC,,/Return/ReturnData/IRS990ScheduleA/IRS990ScheduleAPartVIA/GrassrootsNontaxableAmount/AffiliatedGroupTotals,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
IRSSAPVIAGNA,All electing organizations,SCHED-A-PART-06,SA,PART-06,,,,PC,,/Return/ReturnData/IRS990ScheduleA/IRS990ScheduleAPartVIA/GrassrootsNontaxableAmount/AllElectingOrganizations,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
